Date,Vty
28/02/2016,0.10138509122305400
29/02/2016,0.10150972970303600
01/03/2016,0.10219989213849900
02/03/2016,0.10229944165569500
03/03/2016,0.10160533695330700
04/03/2016,0.10170601161029200
05/03/2016,0.10157876948561200
06/03/2016,0.10139231050631800
07/03/2016,0.10714922645734900
08/03/2016,0.10596821343410900
09/03/2016,0.1090406345395830
10/03/2016,0.10632742475692900
11/03/2016,0.10539724425367200
12/03/2016,0.09723695346911800
13/03/2016,0.09582505047761740
14/03/2016,0.10064337412747000
15/03/2016,0.10047574061271200
16/03/2016,0.10086399517171300
17/03/2016,0.09744306124548510
18/03/2016,0.09413167920874190
19/03/2016,0.09289705477738930
20/03/2016,0.09334016047056020
21/03/2016,0.09449584495523260
22/03/2016,0.09544678694124760
23/03/2016,0.0913873580045661
24/03/2016,0.09442683238938240
25/03/2016,0.09393006463470860
26/03/2016,0.09358648708943360
27/03/2016,0.09417205380750380
28/03/2016,0.09535040935306110
29/03/2016,0.09538841916639800
30/03/2016,0.09500911910636060
31/03/2016,0.09119397786921150
01/04/2016,0.08881996272380800
02/04/2016,0.08767488150741820
03/04/2016,0.08683098229472880
04/04/2016,0.08622989093213240
05/04/2016,0.08694229183425110
06/04/2016,0.08257385578054930
07/04/2016,0.08324261621677750
08/04/2016,0.075449092513641
09/04/2016,0.07563771464231830
10/04/2016,0.0757191959783357
11/04/2016,0.06717839519011830
12/04/2016,0.06924189164179060
13/04/2016,0.06664245157935830
14/04/2016,0.06636310096914440
15/04/2016,0.06638442233424570
16/04/2016,0.06282322262080110
17/04/2016,0.06507349619826380
18/04/2016,0.0651707873916025
19/04/2016,0.06519112817654720
20/04/2016,0.05880790960264840
21/04/2016,0.05872581475281120
22/04/2016,0.05538452453862350
23/04/2016,0.05440723719759550
24/04/2016,0.05446571366325380
25/04/2016,0.05472747365562350
26/04/2016,0.05406647173831140
27/04/2016,0.049837183928744900
28/04/2016,0.05084598417301770
29/04/2016,0.051132323712121700
30/04/2016,0.060889685610345000
01/05/2016,0.06062262600072090
02/05/2016,0.06627195912346500
03/05/2016,0.06742389531245480
04/05/2016,0.06710493249802370
05/05/2016,0.06669315291639440
06/05/2016,0.06681662945883450
07/05/2016,0.06597091382828020
08/05/2016,0.06566828609389370
09/05/2016,0.06463391312000200
10/05/2016,0.06442970164383750
11/05/2016,0.06502594947574410
12/05/2016,0.05826373262192430
13/05/2016,0.05762764965129800
14/05/2016,0.05766208661718360
15/05/2016,0.05756971455832240
16/05/2016,0.06012478453106870
17/05/2016,0.06042982390404150
18/05/2016,0.06161375754096670
19/05/2016,0.06233449866564310
20/05/2016,0.06337855004985140
21/05/2016,0.06243341908053030
22/05/2016,0.06176074539095110
23/05/2016,0.06306397412755740
24/05/2016,0.06291087632678250
25/05/2016,0.06150384868320450
26/05/2016,0.06134998739658800
27/05/2016,0.06538574919614930
28/05/2016,0.0639220451143799
29/05/2016,0.06406644401748300
30/05/2016,0.05735807365399770
31/05/2016,0.059566108034616900
01/06/2016,0.05509654227454480
02/06/2016,0.052901459225416400
03/06/2016,0.05288231130824500
04/06/2016,0.052808768848563200
05/06/2016,0.051880425595694800
06/06/2016,0.05186112110225500
07/06/2016,0.052058799158920100
08/06/2016,0.05185247842188360
09/06/2016,0.05190226628857010
10/06/2016,0.052122513439387900
11/06/2016,0.05214087834830500
12/06/2016,0.05434952571573390
13/06/2016,0.05651476314507000
14/06/2016,0.05637316270899480
15/06/2016,0.05434169224527990
16/06/2016,0.05580868989368560
17/06/2016,0.0780563195168009
18/06/2016,0.09630816635199580
19/06/2016,0.09742700616295020
20/06/2016,0.09766290677147760
21/06/2016,0.09987385694117580
22/06/2016,0.09922918848906490
23/06/2016,0.09915616976471240
24/06/2016,0.0993240067207745
25/06/2016,0.09932949881001020
26/06/2016,0.09721983662301290
27/06/2016,0.09676468535044310
28/06/2016,0.10023028936178000
29/06/2016,0.10043875585256200
30/06/2016,0.09861407541898310
01/07/2016,0.0986280872660892
02/07/2016,0.09864240554589960
03/07/2016,0.09869987018350050
04/07/2016,0.0988277342576086
05/07/2016,0.09969457348369330
06/07/2016,0.0996923566606867
07/07/2016,0.09945934856137560
08/07/2016,0.10214181432621500
09/07/2016,0.10225498487515800
10/07/2016,0.10213203452490200
11/07/2016,0.10212121519552500
12/07/2016,0.09989368136299280
13/07/2016,0.09697825500256310
14/07/2016,0.09835225110111720
15/07/2016,0.09886268901695010
16/07/2016,0.09562374822868510
17/07/2016,0.08053044123408510
18/07/2016,0.05612944834776950
19/07/2016,0.05442992888353040
20/07/2016,0.0550363944614731
21/07/2016,0.05128509684646690
22/07/2016,0.058285491959686600
23/07/2016,0.058062353099158600
24/07/2016,0.06207628908348010
25/07/2016,0.06414454088441270
26/07/2016,0.06914290779026570
27/07/2016,0.07111004716588040
28/07/2016,0.06599355906025110
29/07/2016,0.0655545447601064
30/07/2016,0.06565779118934200
31/07/2016,0.06616939971833270
01/08/2016,0.06777580067044960
02/08/2016,0.0840385893419988
03/08/2016,0.09495160612042750
04/08/2016,0.09452979805630290
05/08/2016,0.09454917539207150
06/08/2016,0.09423259064499330
07/08/2016,0.09180570253892960
08/08/2016,0.0916904744443859
09/08/2016,0.09294672753911770
10/08/2016,0.092722896671578
11/08/2016,0.09296780847204210
12/08/2016,0.09293536783609640
13/08/2016,0.09125348854871730
14/08/2016,0.09108824601301760
15/08/2016,0.09101188863092140
16/08/2016,0.09071958930387240
17/08/2016,0.09087234297253950
18/08/2016,0.09032018011993370
19/08/2016,0.0893156987042619
20/08/2016,0.08977670520182410
21/08/2016,0.08486120073984990
22/08/2016,0.08480466875348850
23/08/2016,0.08181217642374090
24/08/2016,0.08007723826416990
25/08/2016,0.07592932191190600
26/08/2016,0.07401872106189760
27/08/2016,0.07400488751039900
28/08/2016,0.0740286949489561
29/08/2016,0.07390046048296550
30/08/2016,0.07366077632877120
31/08/2016,0.07231214423696420
01/09/2016,0.050191345979734400
02/09/2016,0.02816016067105150
03/09/2016,0.02602354996200570
04/09/2016,0.026082247385757300
05/09/2016,0.025868944584443400
06/09/2016,0.025894731275842900
07/09/2016,0.02562182227310530
08/09/2016,0.02030965003035930
09/09/2016,0.020574531812056900
10/09/2016,0.021094898048912800
11/09/2016,0.02241455411484480
12/09/2016,0.022443469215985700
13/09/2016,0.0217821041209576
14/09/2016,0.02169288431822100
15/09/2016,0.0216932231987113
16/09/2016,0.02241834972690600
17/09/2016,0.02243232832612020
18/09/2016,0.023292797565114400
19/09/2016,0.023039993891120500
20/09/2016,0.031204967181464200
21/09/2016,0.034034524890518500
22/09/2016,0.03513454214249380
23/09/2016,0.03514608907150440
24/09/2016,0.035526910910931300
25/09/2016,0.03549007155600010
26/09/2016,0.03563918933934830
27/09/2016,0.03550358380495990
28/09/2016,0.03550273615380440
29/09/2016,0.03548828105522380
30/09/2016,0.03516140832090750
01/10/2016,0.03441243267167510
02/10/2016,0.03441224085542260
03/10/2016,0.03419727225667180
04/10/2016,0.034213055138557200
05/10/2016,0.03445913107368350
06/10/2016,0.03462212776501100
07/10/2016,0.03465943888042330
08/10/2016,0.03523204860963540
09/10/2016,0.03514385351501010
10/10/2016,0.03464732581017940
11/10/2016,0.03381430176895600
12/10/2016,0.033616130764752600
13/10/2016,0.03367594991419060
14/10/2016,0.03368560108915340
15/10/2016,0.03368447626196540
16/10/2016,0.032264544110019700
17/10/2016,0.03209461739475730
18/10/2016,0.03292059664396140
19/10/2016,0.03278047445299960
20/10/2016,0.022931673423636200
21/10/2016,0.019987019969738300
22/10/2016,0.018639721693766800
23/10/2016,0.018403242359156000
24/10/2016,0.01766718958374510
25/10/2016,0.019616745634859600
26/10/2016,0.019784538696037700
27/10/2016,0.019353628077348200
28/10/2016,0.019508535043170000
29/10/2016,0.022385464158889600
30/10/2016,0.026980590323946800
31/10/2016,0.027164125356278900
01/11/2016,0.027151481175217000
02/11/2016,0.02686430377705740
03/11/2016,0.026909264752338000
04/11/2016,0.027461304238331200
05/11/2016,0.027393246955186700
06/11/2016,0.027383507356295400
07/11/2016,0.026754655176018700
08/11/2016,0.02670075125997480
09/11/2016,0.02651632686077550
10/11/2016,0.026568872865345900
11/11/2016,0.02672004780256080
12/11/2016,0.02729669088507270
13/11/2016,0.027814460147880600
14/11/2016,0.027763583192394800
15/11/2016,0.028214637221023400
16/11/2016,0.02834936233826800
17/11/2016,0.026500014949922400
18/11/2016,0.026394518449041500
19/11/2016,0.026733913880767400
20/11/2016,0.026691307152671000
21/11/2016,0.026681350865668500
22/11/2016,0.027682697827048200
23/11/2016,0.027672959606044200
24/11/2016,0.028172381846124800
25/11/2016,0.0283507672907137
26/11/2016,0.028344179067336200
27/11/2016,0.028809895904290200
28/11/2016,0.02684469699802210
29/11/2016,0.023880394086043600
30/11/2016,0.026359156403061800
01/12/2016,0.02638237808443480
02/12/2016,0.030909755064659700
03/12/2016,0.03166600927613160
04/12/2016,0.03187080453370520
05/12/2016,0.03583501987845000
06/12/2016,0.04634160474112630
07/12/2016,0.04877348463444780
08/12/2016,0.04876978806574080
09/12/2016,0.04917724863615310
10/12/2016,0.049634427327452500
11/12/2016,0.04972176906720160
12/12/2016,0.04991279904644940
13/12/2016,0.04965165879691520
14/12/2016,0.04971609822410050
15/12/2016,0.050121350344064600
16/12/2016,0.05013307794800500
17/12/2016,0.05013308813320220
18/12/2016,0.049838933017385100
19/12/2016,0.049940039749061700
20/12/2016,0.049969276125536400
21/12/2016,0.0505466484155435
22/12/2016,0.050346602454886900
23/12/2016,0.05109365091616090
24/12/2016,0.05035469538431340
25/12/2016,0.0500655611532191
26/12/2016,0.050131888012087500
27/12/2016,0.04969633724923760
28/12/2016,0.0511990813413534
29/12/2016,0.05256757961234680
30/12/2016,0.05167488648590450
31/12/2016,0.05161948489942820
01/01/2017,0.0483285478114567
02/01/2017,0.04825219290944050
03/01/2017,0.053746433682076300
04/01/2017,0.053943871194076300
05/01/2017,0.051077293803199800
06/01/2017,0.04978273237434500
07/01/2017,0.049919643018502000
08/01/2017,0.05043667541150460
09/01/2017,0.04957355470478320
10/01/2017,0.04966319080654790
11/01/2017,0.051101462362755900
12/01/2017,0.05120668063813850
13/01/2017,0.050981629007116700
14/01/2017,0.049788623545331700
15/01/2017,0.0497887067119905
16/01/2017,0.05010374777970210
17/01/2017,0.05114576997437170
18/01/2017,0.050406380477684600
19/01/2017,0.05040839360813260
20/01/2017,0.05024978477384870
21/01/2017,0.04946883046143010
22/01/2017,0.04824471423994860
23/01/2017,0.04824917838607170
24/01/2017,0.04860387807945130
25/01/2017,0.04867271846435190
26/01/2017,0.04845528717132130
27/01/2017,0.047651880015599400
28/01/2017,0.04553546573307010
29/01/2017,0.045490848509143500
30/01/2017,0.045342067862593300
31/01/2017,0.04534303960777540
01/02/2017,0.045268905953169900
02/02/2017,0.03703346832058870
03/02/2017,0.028054898338768300
04/02/2017,0.024698538732292700
05/02/2017,0.024775667373403100
06/02/2017,0.02438329806249130
07/02/2017,0.022857477854875700
08/02/2017,0.0228643192103894
09/02/2017,0.023593326233077500
10/02/2017,0.0209453213886437
11/02/2017,0.02043683913657210
12/02/2017,0.020477146315986900
13/02/2017,0.020529493033185800
14/02/2017,0.03201011361895050
15/02/2017,0.031434263615812400
16/02/2017,0.029958527080108100
17/02/2017,0.030074888389222700
18/02/2017,0.030003262688244700
19/02/2017,0.029945455779714200
20/02/2017,0.029822424762485300
21/02/2017,0.02932875269484240
22/02/2017,0.029405576389367600
23/02/2017,0.029520768658648600
24/02/2017,0.029557510839614600
25/02/2017,0.029974120337822300
26/02/2017,0.031926213579044800
27/02/2017,0.033408078479460500
28/02/2017,0.03329961703733230
01/03/2017,0.036687995646640900
02/03/2017,0.04018701878951730
03/03/2017,0.0400482158384514
04/03/2017,0.04205865414078530
05/03/2017,0.04212018354972770
06/03/2017,0.04194951850147140
07/03/2017,0.043215797747556300
08/03/2017,0.0501213476757083
09/03/2017,0.0510177719460678
10/03/2017,0.05199266146811430
11/03/2017,0.053700899638989500
12/03/2017,0.054673082293593000
13/03/2017,0.0639417724142465
14/03/2017,0.06389496439956060
15/03/2017,0.07003539177487420
16/03/2017,0.07858544318053480
17/03/2017,0.07877569852868990
18/03/2017,0.10171173017013000
19/03/2017,0.11230746227028300
20/03/2017,0.1130409864852300
21/03/2017,0.11286967710422500
22/03/2017,0.11316771883807300
23/03/2017,0.11302529449184100
24/03/2017,0.11657043658634200
25/03/2017,0.11805972678418800
26/03/2017,0.11792547503599700
27/03/2017,0.11872630939285800
28/03/2017,0.11862508530343000
29/03/2017,0.11855592686110800
30/03/2017,0.11886866005728700
31/03/2017,0.11911636049205000
01/04/2017,0.11841646711977700
02/04/2017,0.11910520148932800
03/04/2017,0.12061599146279500
04/04/2017,0.12070746471284500
05/04/2017,0.12070404911942700
06/04/2017,0.120736266710509
07/04/2017,0.11776230035263500
08/04/2017,0.11764748585434400
09/04/2017,0.11763848943731100
10/04/2017,0.11664048549323100
11/04/2017,0.11624970510630700
12/04/2017,0.11109323585438700
13/04/2017,0.11154735360490900
14/04/2017,0.10732157588360300
15/04/2017,0.09706465624921590
16/04/2017,0.0970992169009762
17/04/2017,0.07657260589222340
18/04/2017,0.055325813144289800
19/04/2017,0.05536787130870370
20/04/2017,0.055486326213451500
21/04/2017,0.05527242557324650
22/04/2017,0.05474037015280500
23/04/2017,0.03935479517077980
24/04/2017,0.038390572875718900
25/04/2017,0.03838809196804770
26/04/2017,0.03953477666927420
27/04/2017,0.04973105863139990
28/04/2017,0.05517239695051610
29/04/2017,0.055623829233856300
30/04/2017,0.05923717921826010
01/05/2017,0.059749688981893700
02/05/2017,0.05910182406910450
03/05/2017,0.055066736206309900
04/05/2017,0.060714703144208400
05/05/2017,0.06206360754648570
06/05/2017,0.06070238109166560
07/05/2017,0.0752771654871713
08/05/2017,0.07901855390727430
09/05/2017,0.07945090264539210
10/05/2017,0.0793529425770652
11/05/2017,0.0793136037061674
12/05/2017,0.0797074508129019
13/05/2017,0.07910320969684610
14/05/2017,0.07777575745971760
15/05/2017,0.07768600755743550
16/05/2017,0.07787372194227180
17/05/2017,0.07800589902507810
18/05/2017,0.07923824125214790
19/05/2017,0.08974680622175140
20/05/2017,0.08992884522211950
21/05/2017,0.09294554206247780
22/05/2017,0.09270095506296330
23/05/2017,0.09305934875071840
24/05/2017,0.09428002655357420
25/05/2017,0.09594232011028650
26/05/2017,0.09900067645570430
27/05/2017,0.09716113257482470
28/05/2017,0.09582420830120590
29/05/2017,0.09612925188812270
30/05/2017,0.09731966256096520
31/05/2017,0.09680116109139930
01/06/2017,0.09735618486819470
02/06/2017,0.09751994757472110
03/06/2017,0.09448690481554510
04/06/2017,0.0940885355822655
05/06/2017,0.09414451083780380
06/06/2017,0.08132918270569860
07/06/2017,0.07940798807424660
08/06/2017,0.07847538295965080
09/06/2017,0.07872090170532880
10/06/2017,0.08465563778636420
11/06/2017,0.08390578485168300
12/06/2017,0.08501664208379560
13/06/2017,0.08535238596008930
14/06/2017,0.09097141202624030
15/06/2017,0.09028726392357940
16/06/2017,0.08959201362517450
17/06/2017,0.08905415818416920
18/06/2017,0.08054270719453540
19/06/2017,0.0803303277055877
20/06/2017,0.07681866089203410
21/06/2017,0.07961315098862040
22/06/2017,0.07857335349384800
23/06/2017,0.07601918277726370
24/06/2017,0.07628641381360490
25/06/2017,0.07654277239183800
26/06/2017,0.07746787361794650
27/06/2017,0.07711694722831220
28/06/2017,0.07756900926123100
29/06/2017,0.07431231671107700
30/06/2017,0.07536008938777660
01/07/2017,0.0758928697078983
02/07/2017,0.07752718560827040
03/07/2017,0.07794805116527740
04/07/2017,0.07653972697716050
05/07/2017,0.07657330006400880
06/07/2017,0.07568862558228910
07/07/2017,0.07793109723140060
08/07/2017,0.07799634005765830
09/07/2017,0.07674036225754460
10/07/2017,0.06964633229825370
11/07/2017,0.06990418100458540
12/07/2017,0.07061628641088280
13/07/2017,0.07112473156042360
14/07/2017,0.06846988527375300
15/07/2017,0.07214672777038000
16/07/2017,0.07256851274356140
17/07/2017,0.08265110285110350
18/07/2017,0.09106039693186170
19/07/2017,0.09550600913084120
20/07/2017,0.10083185221353800
21/07/2017,0.10000518055011000
22/07/2017,0.10114406622449400
23/07/2017,0.10099898431311500
24/07/2017,0.10045504505735200
25/07/2017,0.10050285528793500
26/07/2017,0.0996341820475116
27/07/2017,0.09767351785384700
28/07/2017,0.09467603332210520
29/07/2017,0.0953327464254395
30/07/2017,0.09511857615933520
31/07/2017,0.09486488833511490
01/08/2017,0.0958784195474526
02/08/2017,0.09588563042020190
03/08/2017,0.09606013603762820
04/08/2017,0.09605964488082530
05/08/2017,0.09865251957189550
06/08/2017,0.09746865967873040
07/08/2017,0.09745554107502550
08/08/2017,0.09849900904413910
09/08/2017,0.09358575995315440
10/08/2017,0.0927285385473925
11/08/2017,0.09004759498302450
12/08/2017,0.08883581518466790
13/08/2017,0.08878310802314170
14/08/2017,0.08357304895978180
15/08/2017,0.08174970628006210
16/08/2017,0.07475971469681830
17/08/2017,0.06711745002869140
18/08/2017,0.057760622839208800
19/08/2017,0.051128593925435700
20/08/2017,0.05042270926592770
21/08/2017,0.05049911643744200
22/08/2017,0.05055043384708090
23/08/2017,0.05036061302043020
24/08/2017,0.04577622500757450
25/08/2017,0.04554601748909060
26/08/2017,0.045505053475516700
27/08/2017,0.04341965530314190
28/08/2017,0.04228556267671150
29/08/2017,0.04168132149440840
30/08/2017,0.0417190486335705
31/08/2017,0.03765321023643470
01/09/2017,0.03626871811510000
02/09/2017,0.043725503815628000
03/09/2017,0.04345247636215450
04/09/2017,0.0457645924739892
05/09/2017,0.04456261741768050
06/09/2017,0.04528286427446250
07/09/2017,0.042687782072242300
08/09/2017,0.04548180605933850
09/09/2017,0.045505309067632500
10/09/2017,0.045271562625873000
11/09/2017,0.04530927919984300
12/09/2017,0.044776934026034600
13/09/2017,0.04600674496946570
14/09/2017,0.05873900430539820
15/09/2017,0.06381828545553610
16/09/2017,0.06382199874059080
17/09/2017,0.06377774744555810
18/09/2017,0.06852133534744790
19/09/2017,0.06888126395246080
20/09/2017,0.06746254970703410
21/09/2017,0.06949837795608150
22/09/2017,0.06958535123604500
23/09/2017,0.07114297984904320
24/09/2017,0.07102362334763320
25/09/2017,0.07135541159707180
26/09/2017,0.07096891844400250
27/09/2017,0.07235384766961740
28/09/2017,0.07101131553144940
29/09/2017,0.07083767297234820
30/09/2017,0.07121123242409050
01/10/2017,0.07118733457860820
02/10/2017,0.06836613023854370
03/10/2017,0.06832275927804430
04/10/2017,0.06492560343376530
05/10/2017,0.0647428871640349
06/10/2017,0.0644811554886337
07/10/2017,0.06455027027910580
08/10/2017,0.06281624698265270
09/10/2017,0.06321995085220960
10/10/2017,0.06319001122354090
11/10/2017,0.06321046556644950
12/10/2017,0.06315369924638910
13/10/2017,0.06482271121009130
14/10/2017,0.050877543398843400
15/10/2017,0.045210805344383100
16/10/2017,0.04505463294578390
17/10/2017,0.04662803339993830
18/10/2017,0.04005771445618690
19/10/2017,0.039389789935802000
20/10/2017,0.03950437375254890
21/10/2017,0.03505858859759940
22/10/2017,0.03518438095904200
23/10/2017,0.03283238367342250
24/10/2017,0.03366974347795560
25/10/2017,0.03309981090244120
26/10/2017,0.03290934308628730
27/10/2017,0.030065749958758100
28/10/2017,0.029733004403385700
29/10/2017,0.029469065636148600
30/10/2017,0.028826782649099500
31/10/2017,0.02883244194670060
01/11/2017,0.029890142220023300
02/11/2017,0.02998727392877920
03/11/2017,0.03283287747918530
04/11/2017,0.033005353509380400
05/11/2017,0.0321927190366564
06/11/2017,0.03210089317114460
07/11/2017,0.032255567377754200
08/11/2017,0.033191771264260900
09/11/2017,0.033608893911871
10/11/2017,0.03562562518111560
11/11/2017,0.03695656981378380
12/11/2017,0.031773777100678300
13/11/2017,0.03216799762337720
14/11/2017,0.0339132927365457
15/11/2017,0.03396183858244250
16/11/2017,0.032208933209937100
17/11/2017,0.0321834347531479
18/11/2017,0.03291337018563960
19/11/2017,0.032934446412935000
20/11/2017,0.033246037294616100
21/11/2017,0.03340549480898770
22/11/2017,0.033557883837786600
23/11/2017,0.03592458974543830
24/11/2017,0.04208463222243770
25/11/2017,0.04225088908502700
26/11/2017,0.04219610626750190
27/11/2017,0.04199571773523110
28/11/2017,0.04241685004437250
29/11/2017,0.046251551002028300
30/11/2017,0.046191928761001200
01/12/2017,0.0452872129818313
02/12/2017,0.04491914391865570
03/12/2017,0.04364649831179150
04/12/2017,0.04323138048677890
05/12/2017,0.04339065209444010
06/12/2017,0.04511485171778490
07/12/2017,0.04483185320385420
08/12/2017,0.04525039607233010
09/12/2017,0.045459772837434200
10/12/2017,0.046654065434154100
11/12/2017,0.05079026024350790
12/12/2017,0.07201311222105690
13/12/2017,0.07201340232387120
14/12/2017,0.07199386791777790
15/12/2017,0.07203021595047040
16/12/2017,0.07187905090086650
17/12/2017,0.07188646896458060
18/12/2017,0.07241444883537630
19/12/2017,0.07248202543048250
20/12/2017,0.07329407084353500
21/12/2017,0.0729496622492586
22/12/2017,0.0795963077681519
23/12/2017,0.07900425181933220
24/12/2017,0.07700429656585050
25/12/2017,0.07750015075557200
26/12/2017,0.07749733384655280
27/12/2017,0.07766201112938210
28/12/2017,0.07789861289831580
29/12/2017,0.07566062815648770
30/12/2017,0.0765545482953699
31/12/2017,0.07639624320109260
01/01/2018,0.07630743526954040
02/01/2018,0.07920772054804310
03/01/2018,0.08009621357404400
04/01/2018,0.07974411147352050
05/01/2018,0.07846696531447060
06/01/2018,0.07832553500055700
07/01/2018,0.07883076814883630
08/01/2018,0.07878878601271650
09/01/2018,0.07790343891487450
10/01/2018,0.07715232407795330
11/01/2018,0.06099483373814730
12/01/2018,0.06322271024001060
13/01/2018,0.06444653688441970
14/01/2018,0.06446298597026040
15/01/2018,0.06622099746243840
16/01/2018,0.07622716015061670
17/01/2018,0.0759658934538591
18/01/2018,0.07565338640970470
19/01/2018,0.07527941592420290
20/01/2018,0.07755282122497080
21/01/2018,0.07446974486144920
22/01/2018,0.07472513103655780
23/01/2018,0.07389522331306110
24/01/2018,0.0737025107154263
25/01/2018,0.07374725109993350
26/01/2018,0.07366386541013630
27/01/2018,0.07347415471696030
